max_df,min_df,phrase_len,alpha,lin_reg_mse,lasso_mse,ridge_mse,baseline_mse
1.0,0.0,9,100,733.8160423649281,810.5099999999985,810.053866913327,810.5099999999985
1.0,0.0,9,100,9440.30812560088,9551.017656249996,9549.841084650852,9551.017656249996
1.0,0.0,9,100,9895.424635175128,10028.92640625,10027.201269769235,10028.92640625
1.0,0.01,1,0.0001,10151.817230523026,11504.585397806373,10141.516401864556,10745.86640625
1.0,0.01,1,0.0001,10590.254153627877,12083.364460906636,10427.467564811339,11346.37265625
1.0,0.01,1,0.0001,1102.4604446268588,1582.786367047334,1086.9243252831989,1348.6014062499978
1.0,0.01,1,0.0001,11615.78696133349,12854.396820954347,11621.629191524049,13025.332499999997
1.0,0.01,1,0.0001,11893.16519194085,14911.563718791533,11930.463064280255,12293.49765625
1.0,0.01,1,0.0001,1538.5497238879373,1462.2306509197415,1536.2266747414455,1679.640625
1.0,0.01,1,0.0001,863.3102045070425,1189.5606089849562,850.2194719477399,1383.9906250000024
1.0,0.01,1,0.0001,9075.283919885074,11448.75236910388,9035.288176280905,9301.170156250002
1.0,0.01,1,0.0001,9182.219221713527,10875.985951962935,9151.8211014308,9580.16015625
1.0,0.01,1,0.0001,946.9701608754089,1447.7533905169585,939.771932873817,1365.465625
1.0,0.01,1,0.0001,9729.745222709265,10519.602342016704,9674.295164947176,10160.815624999997
1.0,0.01,1,0.001,10151.817230523026,11660.7415129254,10141.852160835957,10745.86640625
1.0,0.01,1,0.001,10590.254153627877,11628.878969181911,10428.48278669977,11346.37265625
1.0,0.01,1,0.001,1102.4604446268588,1428.2401640730868,1087.1989852904494,1348.6014062499978
1.0,0.01,1,0.001,11615.78696133349,11806.95637975842,11620.4678875641,13025.332499999997
1.0,0.01,1,0.001,11893.16519194085,13380.977358035312,11930.923188895096,12293.49765625
1.0,0.01,1,0.001,1538.5497238879373,2337.1745973138586,1536.097023316505,1679.640625
1.0,0.01,1,0.001,863.3102045070425,1486.992061926166,851.9490325328215,1383.9906250000024
1.0,0.01,1,0.001,9075.283919885074,9885.69392821418,9035.02902911734,9301.170156250002
1.0,0.01,1,0.001,9182.219221713527,10376.335898883997,9151.846326926641,9580.16015625
1.0,0.01,1,0.001,946.9701608754089,1027.2232592597463,940.1403467155199,1365.465625
1.0,0.01,1,0.001,9729.745222709265,10485.090972117592,9676.191877695932,10160.815624999997
1.0,0.01,1,0.01,10151.817230523026,11225.790264248051,10146.964423276693,10745.86640625
1.0,0.01,1,0.01,10590.254153627877,11571.585195279655,10439.48123434363,11346.37265625
1.0,0.01,1,0.01,1102.4604446268588,1301.7267337306123,1088.9902404911,1348.6014062499978
1.0,0.01,1,0.01,11615.78696133349,10578.895709549379,11633.145474990233,13025.332499999997
1.0,0.01,1,0.01,11893.16519194085,13030.001505619946,11931.83482963984,12293.49765625
1.0,0.01,1,0.01,1538.5497238879373,2509.9228464548273,1537.3700202000955,1679.640625
1.0,0.01,1,0.01,863.3102045070425,1289.7535024752256,855.6517165229682,1383.9906250000024
1.0,0.01,1,0.01,9075.283919885074,9301.82063511712,9038.559532782203,9301.170156250002
1.0,0.01,1,0.01,9182.219221713527,9924.50668255376,9155.64649648611,9580.16015625
1.0,0.01,1,0.01,946.9701608754089,1024.5818525017955,942.4542995635951,1365.465625
1.0,0.01,1,0.01,9729.745222709265,10234.608470324227,9680.053591864824,10160.815624999997
1.0,0.01,1,0.1,10151.817230523026,10586.893426729517,10188.770469332081,10745.86640625
1.0,0.01,1,0.1,10590.254153627877,11518.921809762192,10534.547272263791,11346.37265625
1.0,0.01,1,0.1,1102.4604446268588,1294.1444345140976,1095.8616574344874,1348.6014062499978
1.0,0.01,1,0.1,11615.78696133349,10696.465889806006,11736.86291613628,13025.332499999997
1.0,0.01,1,0.1,11893.16519194085,12748.430985915027,11950.563054426239,12293.49765625
1.0,0.01,1,0.1,1538.5497238879373,2475.8344975417167,1535.9744588261233,1679.640625
1.0,0.01,1,0.1,863.3102045070425,1312.2385455712915,884.2077006274181,1383.9906250000024
1.0,0.01,1,0.1,9075.283919885074,9833.744383938218,9061.47184396318,9301.170156250002
1.0,0.01,1,0.1,9182.219221713527,9592.868815186437,9186.906535757653,9580.16015625
1.0,0.01,1,0.1,946.9701608754089,1152.4390833823682,965.3148305658297,1365.465625
1.0,0.01,1,0.1,9729.745222709265,10502.729674533643,9709.866219073047,10160.815624999997
1.0,0.01,1,1,10151.817230523026,10759.098671871865,10408.896510141834,10745.86640625
1.0,0.01,1,1,10590.254153627877,11406.519650082098,10927.57565648198,11346.37265625
1.0,0.01,1,1,1102.4604446268588,1342.288302445274,1168.2569429175278,1348.6014062499978
1.0,0.01,1,1,11615.78696133349,13037.259110713541,12277.562210580276,13025.332499999997
1.0,0.01,1,1,11893.16519194085,12213.057908002997,12066.124574110016,12293.49765625
1.0,0.01,1,1,1538.5497238879373,1865.186400337363,1552.5122919623834,1679.640625
1.0,0.01,1,1,863.3102045070425,1418.3088474085594,1053.7552835042895,1383.9906250000024
1.0,0.01,1,1,9075.283919885074,9283.703837901938,9161.780801179526,9301.170156250002
1.0,0.01,1,1,9182.219221713527,9599.570583040324,9349.916338738032,9580.16015625
1.0,0.01,1,1,946.9701608754089,1379.0926219946552,1095.3394318089163,1365.465625
1.0,0.01,1,1,9729.745222709265,10070.912432691632,9875.058521899384,10160.815624999997
1.0,0.01,1,10,10151.817230523026,10745.86640625,10672.678706091207,10745.86640625
1.0,0.01,1,10,10590.254153627877,11346.37265625,11265.401842926285,11346.37265625
1.0,0.01,1,10,1102.4604446268588,1348.6014062499978,1302.045745271264,1348.6014062499978
1.0,0.01,1,10,11615.78696133349,13025.332499999997,12876.028453552955,13025.332499999997
1.0,0.01,1,10,11893.16519194085,12293.49765625,12238.288281476918,12293.49765625
1.0,0.01,1,10,1538.5497238879373,1679.640625,1643.2322555539274,1679.640625
1.0,0.01,1,10,863.3102045070425,1383.9906250000024,1310.6135409172152,1383.9906250000024
1.0,0.01,1,10,9075.283919885074,9301.170156250002,9269.413403838586,9301.170156250002
1.0,0.01,1,10,9182.219221713527,9580.16015625,9530.359178933162,9580.16015625
1.0,0.01,1,10,946.9701608754089,1365.465625,1302.5193344526663,1365.465625
1.0,0.01,1,10,9729.745222709265,10160.815624999997,10094.372714941888,10160.815624999997
1.0,0.01,1,100,10151.817230523026,10745.86640625,10738.783957696636,10745.86640625
1.0,0.01,1,100,10590.254153627877,11346.37265625,11340.015045386002,11346.37265625
1.0,0.01,1,100,1102.4604446268588,1348.6014062499978,1341.1354931111744,1348.6014062499978
1.0,0.01,1,100,11615.78696133349,13025.332499999997,13002.956989196005,13025.332499999997
1.0,0.01,1,100,11893.16519194085,12293.49765625,12291.754821700486,12293.49765625
1.0,0.01,1,100,1538.5497238879373,1679.640625,1676.7515721060258,1679.640625
1.0,0.01,1,100,863.3102045070425,1383.9906250000024,1373.643742395188,1383.9906250000024
1.0,0.01,1,100,9075.283919885074,9301.170156250002,9298.367412514219,9301.170156250002
1.0,0.01,1,100,9182.219221713527,9580.16015625,9573.964462844471,9580.16015625
1.0,0.01,1,100,946.9701608754089,1365.465625,1359.9806326218752,1365.465625
1.0,0.01,1,100,9729.745222709265,10160.815624999997,10153.373220732336,10160.815624999997
1.0,0.01,3,0.0001,1024.8624451162045,1502.6304851337532,968.2408903566633,1159.2201562499959
1.0,0.01,3,0.0001,1043.0129686208531,895.9941241840057,1019.2002844944897,1133.17265625
1.0,0.01,3,0.0001,1093.0230351717391,1345.9301531261106,1081.470697619729,1231.78515625
1.0,0.01,3,0.0001,12579.091158380446,13346.879189909512,12690.494556400214,13290.450625000009
1.0,0.01,3,0.0001,14020.05481324351,15494.581048922118,14118.232268591408,14882.5
1.0,0.01,3,0.0001,1651.5353145552006,2021.8120388927418,1626.90962186134,1754.873906250003
1.0,0.01,3,0.0001,3917.7903704852833,4315.301753075652,3916.6445027449236,4197.836406250002
1.0,0.01,3,0.0001,474.7935143444873,749.1971333612032,456.3354324868287,575.3106249999988
1.0,0.01,3,0.0001,4886.241253773982,6156.347715574271,4908.714087342891,5467.699999999998
1.0,0.01,3,0.0001,535.148084782058,844.7865810870408,520.8169027218125,627.4099999999985
1.0,0.01,3,0.0001,9578.841681607515,10312.63421797469,9621.325721795252,9833.672500000004
1.0,0.01,3,0.001,1024.8624451162045,804.5913099858888,968.8235939239934,1159.2201562499959
1.0,0.01,3,0.001,1043.0129686208531,794.0806303000375,1019.3124963006937,1133.17265625
1.0,0.01,3,0.001,1093.0230351717391,1309.510216611368,1081.2720070618584,1231.78515625
1.0,0.01,3,0.001,12579.091158380446,11611.728754925278,12691.885026157937,13290.450625000009
1.0,0.01,3,0.001,14020.05481324351,13989.616829336903,14117.395799382904,14882.5
1.0,0.01,3,0.001,1651.5353145552006,1663.1923356732282,1627.0710654228765,1754.873906250003
1.0,0.01,3,0.001,3917.7903704852833,3775.6587505261355,3916.6961708203803,4197.836406250002
1.0,0.01,3,0.001,474.7935143444873,478.694401901388,456.88863209355566,575.3106249999988
1.0,0.01,3,0.001,4886.241253773982,5048.691757561451,4909.1654049978515,5467.699999999998
1.0,0.01,3,0.001,535.148084782058,646.768622687011,520.9185028360004,627.4099999999985
1.0,0.01,3,0.001,9578.841681607515,10463.151708727717,9621.99655370779,9833.672500000004
1.0,0.01,3,0.01,1024.8624451162045,912.6181480720873,971.2753335209584,1159.2201562499959
1.0,0.01,3,0.01,1043.0129686208531,793.438409546817,1020.620586315599,1133.17265625
1.0,0.01,3,0.01,1093.0230351717391,1294.916435875359,1082.4364878217602,1231.78515625
1.0,0.01,3,0.01,12579.091158380446,10994.603777195001,12690.66817097055,13290.450625000009
1.0,0.01,3,0.01,14020.05481324351,14079.18066123368,14120.524933942075,14882.5
1.0,0.01,3,0.01,1651.5353145552006,1520.6474392887205,1628.6930256384858,1754.873906250003
1.0,0.01,3,0.01,3917.7903704852833,4050.633362822962,3918.3339079437646,4197.836406250002
1.0,0.01,3,0.01,474.7935143444873,447.31466950880224,457.7381084836028,575.3106249999988
1.0,0.01,3,0.01,4886.241253773982,5668.304324055583,4912.762719785082,5467.699999999998
1.0,0.01,3,0.01,535.148084782058,574.9413109317754,521.793709246351,627.4099999999985
1.0,0.01,3,0.01,9578.841681607515,10416.805336474816,9622.286861678993,9833.672500000004
1.0,0.01,3,0.1,1024.8624451162045,775.5131560180125,998.5751571985973,1159.2201562499959
1.0,0.01,3,0.1,1043.0129686208531,904.2923768453389,1029.4757793733947,1133.17265625
1.0,0.01,3,0.1,1093.0230351717391,1468.7327616083444,1093.9537644892,1231.78515625
1.0,0.01,3,0.1,12579.091158380446,10772.495843835472,12720.505708221419,13290.450625000009
1.0,0.01,3,0.1,14020.05481324351,14097.912343257416,14166.535430144952,14882.5
1.0,0.01,3,0.1,1651.5353145552006,1473.6465903242145,1639.6323772105457,1754.873906250003
1.0,0.01,3,0.1,3917.7903704852833,4357.379095014417,3936.9735408995366,4197.836406250002
1.0,0.01,3,0.1,474.7935143444873,428.2802792581905,465.9907359079224,575.3106249999988
1.0,0.01,3,0.1,4886.241253773982,5900.694097199985,4949.667559079433,5467.699999999998
1.0,0.01,3,0.1,535.148084782058,547.7845218831642,530.2660907267525,627.4099999999985
1.0,0.01,3,0.1,9578.841681607515,10503.419791784141,9631.344982444625,9833.672500000004
1.0,0.01,3,1,1024.8624451162045,1159.2201562499959,1074.2437684446304,1159.2201562499959
1.0,0.01,3,1,1043.0129686208531,1133.17265625,1079.4991072937553,1133.17265625
1.0,0.01,3,1,1093.0230351717391,1231.78515625,1146.52972452931,1231.78515625
1.0,0.01,3,1,12579.091158380446,13290.450625000009,12931.435349535579,13290.450625000009
1.0,0.01,3,1,14020.05481324351,14882.5,14450.826626142889,14882.5
1.0,0.01,3,1,1651.5353145552006,1754.873906250003,1696.586766293296,1754.873906250003
1.0,0.01,3,1,3917.7903704852833,4197.836406250002,4043.0819314639893,4197.836406250002
1.0,0.01,3,1,474.7935143444873,575.3106249999988,508.6113051421353,575.3106249999988
1.0,0.01,3,1,4886.241253773982,5467.699999999998,5159.9421070472035,5467.699999999998
1.0,0.01,3,1,535.148084782058,627.4099999999985,570.87685840671,627.4099999999985
1.0,0.01,3,1,9578.841681607515,9833.672500000004,9690.142799874873,9833.672500000004
1.0,0.01,3,10,1024.8624451162045,1159.2201562499959,1143.6932811076324,1159.2201562499959
1.0,0.01,3,10,1043.0129686208531,1133.17265625,1121.143214881069,1133.17265625
1.0,0.01,3,10,1093.0230351717391,1231.78515625,1214.713209124248,1231.78515625
1.0,0.01,3,10,12579.091158380446,13290.450625000009,13214.707954209307,13290.450625000009
1.0,0.01,3,10,14020.05481324351,14882.5,14797.878130056062,14882.5
1.0,0.01,3,10,1651.5353145552006,1754.873906250003,1741.068414767279,1754.873906250003
1.0,0.01,3,10,3917.7903704852833,4197.836406250002,4167.926954586415,4197.836406250002
1.0,0.01,3,10,474.7935143444873,575.3106249999988,560.3500583975581,575.3106249999988
1.0,0.01,3,10,4886.241253773982,5467.699999999998,5408.724713890251,5467.699999999998
1.0,0.01,3,10,535.148084782058,627.4099999999985,615.1697552445817,627.4099999999985
1.0,0.01,3,10,9578.841681607515,9833.672500000004,9806.959632487753,9833.672500000004
1.0,0.01,3,100,1024.8624451162045,1159.2201562499959,1156.1068912789992,1159.2201562499959
1.0,0.01,3,100,1043.0129686208531,1133.17265625,1130.2320517454414,1133.17265625
1.0,0.01,3,100,1093.0230351717391,1231.78515625,1230.9999229548694,1231.78515625
1.0,0.01,3,100,12579.091158380446,13290.450625000009,13281.31251847028,13290.450625000009
1.0,0.01,3,100,14020.05481324351,14882.5,14875.08273357456,14882.5
1.0,0.01,3,100,1651.5353145552006,1754.873906250003,1753.9519974864954,1754.873906250003
1.0,0.01,3,100,3917.7903704852833,4197.836406250002,4194.887003354558,4197.836406250002
1.0,0.01,3,100,474.7935143444873,575.3106249999988,572.7041195095487,575.3106249999988
1.0,0.01,3,100,4886.241253773982,5467.699999999998,5462.17083402366,5467.699999999998
1.0,0.01,3,100,535.148084782058,627.4099999999985,626.7033912711443,627.4099999999985
1.0,0.01,3,100,9578.841681607515,9833.672500000004,9829.485137762455,9833.672500000004
1.0,0.01,5,0.0001,1163.620483526034,1319.3672181009842,1147.1855941064318,1307.2125000000015
1.0,0.01,5,0.0001,11835.130566397891,12431.90995905083,11875.678157283577,12093.467656249997
1.0,0.01,5,0.0001,12545.334508267875,12677.765322919297,12593.917199517897,13094.80515625
1.0,0.01,5,0.0001,1850.1996532435448,2135.243704203938,1810.4217817178705,2010.7000000000025
1.0,0.01,5,0.0001,2114.214078334613,2275.7138860314594,2076.288819710309,2136.112500000002
1.0,0.01,5,0.0001,442.4614365598777,454.7984921323731,421.8030045262514,531.3500000000015
1.0,0.01,5,0.0001,550.6034282494581,531.6473533214653,528.3015263588466,548.7500000000009
1.0,0.01,5,0.0001,5552.481618775786,5898.042781883863,5565.964996799079,5955.836406249998
1.0,0.01,5,0.0001,7078.0231768672675,8109.565253424528,7087.2998821718265,7630.215625
1.0,0.01,5,0.0001,7689.925354690689,8497.621090988294,7708.845412089266,8088.255156250001
1.0,0.01,5,0.0001,911.4249312353704,1277.5010246968982,881.6319485325478,976.7351562500013
1.0,0.01,5,0.001,1163.620483526034,1232.5729102372786,1147.5572783995474,1307.2125000000015
1.0,0.01,5,0.001,11835.130566397891,12247.489265609463,11875.542419926767,12093.467656249997
1.0,0.01,5,0.001,12545.334508267875,10393.055855037785,12593.876903571098,13094.80515625
1.0,0.01,5,0.001,1850.1996532435448,1545.6705943293653,1810.623491725264,2010.7000000000025
1.0,0.01,5,0.001,2114.214078334613,2131.0664591511704,2075.4843133004442,2136.112500000002
1.0,0.01,5,0.001,442.4614365598777,347.7882436175909,422.07066891625107,531.3500000000015
1.0,0.01,5,0.001,550.6034282494581,727.5262822954544,528.5541021742263,548.7500000000009
1.0,0.01,5,0.001,5552.481618775786,5782.4082450547085,5566.457244654839,5955.836406249998
1.0,0.01,5,0.001,7078.0231768672675,4794.420000091709,7087.750614630888,7630.215625
1.0,0.01,5,0.001,7689.925354690689,7689.315532060731,7710.5394639087635,8088.255156250001
1.0,0.01,5,0.001,911.4249312353704,1005.6564886986127,880.8734887649462,976.7351562500013
1.0,0.01,5,0.01,1163.620483526034,1128.0070484458245,1149.0012026663292,1307.2125000000015
1.0,0.01,5,0.01,11835.130566397891,12117.050689548087,11876.215428113846,12093.467656249997
1.0,0.01,5,0.01,12545.334508267875,10329.890666389772,12596.997893971547,13094.80515625
1.0,0.01,5,0.01,1850.1996532435448,1453.8155380541325,1811.9267750910603,2010.7000000000025
1.0,0.01,5,0.01,2114.214078334613,2007.3943582740703,2076.6459993575777,2136.112500000002
1.0,0.01,5,0.01,442.4614365598777,443.56185331274116,423.24161981117294,531.3500000000015
1.0,0.01,5,0.01,550.6034282494581,681.3660385939063,528.9050749393322,548.7500000000009
1.0,0.01,5,0.01,5552.481618775786,6093.780917285404,5569.263234386153,5955.836406249998
1.0,0.01,5,0.01,7078.0231768672675,4509.0279974660525,7092.730337970514,7630.215625
1.0,0.01,5,0.01,7689.925354690689,7862.752674555095,7713.57922552364,8088.255156250001
1.0,0.01,5,0.01,911.4249312353704,1091.7553129470843,883.1651696720919,976.7351562500013
1.0,0.01,5,0.1,1163.620483526034,1486.0296268750235,1163.5184044391158,1307.2125000000015
1.0,0.01,5,0.1,11835.130566397891,12080.397520196433,11891.06575961169,12093.467656249997
1.0,0.01,5,0.1,12545.334508267875,10494.075685811855,12624.229312351237,13094.80515625
1.0,0.01,5,0.1,1850.1996532435448,1481.9922735340194,1832.393898822257,2010.7000000000025
1.0,0.01,5,0.1,2114.214078334613,1908.1940315550291,2087.1349398911216,2136.112500000002
1.0,0.01,5,0.1,442.4614365598777,317.6696111110731,437.4420667754836,531.3500000000015
1.0,0.01,5,0.1,550.6034282494581,712.8064985484608,532.2710872868645,548.7500000000009
1.0,0.01,5,0.1,5552.481618775786,6501.302592047816,5592.961343170361,5955.836406249998
1.0,0.01,5,0.1,7078.0231768672675,5030.860501518735,7133.755274252231,7630.215625
1.0,0.01,5,0.1,7689.925354690689,8382.581116680685,7736.167443352106,8088.255156250001
1.0,0.01,5,0.1,911.4249312353704,848.0358174462933,896.4400487672165,976.7351562500013
1.0,0.01,5,1,1163.620483526034,1307.2125000000015,1229.821182637945,1307.2125000000015
1.0,0.01,5,1,11835.130566397891,12093.467656249997,11961.148835230775,12093.467656249997
1.0,0.01,5,1,12545.334508267875,13094.80515625,12810.571683963155,13094.80515625
1.0,0.01,5,1,1850.1996532435448,2010.7000000000025,1920.9653305002194,2010.7000000000025
1.0,0.01,5,1,2114.214078334613,2136.112500000002,2120.612376484086,2136.112500000002
1.0,0.01,5,1,442.4614365598777,531.3500000000015,472.17345388425673,531.3500000000015
1.0,0.01,5,1,550.6034282494581,548.7500000000009,538.2064686013949,548.7500000000009
1.0,0.01,5,1,5552.481618775786,5955.836406249998,5746.7938962058215,5955.836406249998
1.0,0.01,5,1,7078.0231768672675,7630.215625,7336.5540577417805,7630.215625
1.0,0.01,5,1,7689.925354690689,8088.255156250001,7887.1698449078995,8088.255156250001
1.0,0.01,5,1,911.4249312353704,976.7351562500013,931.9469699593668,976.7351562500013
1.0,0.01,5,10,1163.620483526034,1307.2125000000015,1291.5231593894052,1307.2125000000015
1.0,0.01,5,10,11835.130566397891,12093.467656249997,12068.778189258572,12093.467656249997
1.0,0.01,5,10,12545.334508267875,13094.80515625,13040.13532989459,13094.80515625
1.0,0.01,5,10,1850.1996532435448,2010.7000000000025,1993.979450163682,2010.7000000000025
1.0,0.01,5,10,2114.214078334613,2136.112500000002,2132.655314293247,2136.112500000002
1.0,0.01,5,10,442.4614365598777,531.3500000000015,520.0619490209339,531.3500000000015
1.0,0.01,5,10,550.6034282494581,548.7500000000009,545.8076808610091,548.7500000000009
1.0,0.01,5,10,5552.481618775786,5955.836406249998,5916.064320232238,5955.836406249998
1.0,0.01,5,10,7078.0231768672675,7630.215625,7576.482673228694,7630.215625
1.0,0.01,5,10,7689.925354690689,8088.255156250001,8049.929918129221,8088.255156250001
1.0,0.01,5,10,911.4249312353704,976.7351562500013,969.3668639300492,976.7351562500013
1.0,0.01,5,100,1163.620483526034,1307.2125000000015,1302.9513217470924,1307.2125000000015
1.0,0.01,5,100,11835.130566397891,12093.467656249997,12091.132616270086,12093.467656249997
1.0,0.01,5,100,12545.334508267875,13094.80515625,13087.259563790012,13094.80515625
1.0,0.01,5,100,1850.1996532435448,2010.7000000000025,2010.6217436717693,2010.7000000000025
1.0,0.01,5,100,2114.214078334613,2136.112500000002,2136.970133994997,2136.112500000002
1.0,0.01,5,100,442.4614365598777,531.3500000000015,531.5106413307859,531.3500000000015
1.0,0.01,5,100,550.6034282494581,548.7500000000009,547.3596954283341,548.7500000000009
1.0,0.01,5,100,5552.481618775786,5955.836406249998,5950.9245082423,5955.836406249998
1.0,0.01,5,100,7078.0231768672675,7630.215625,7624.076334447482,7630.215625
1.0,0.01,5,100,7689.925354690689,8088.255156250001,8081.992983601345,8088.255156250001
1.0,0.01,5,100,911.4249312353704,976.7351562500013,976.9906073021488,976.7351562500013
1.0,0.01,7,0.0001,13066.21355214251,12884.170510461288,13102.85392901512,13513.932499999995
1.0,0.01,7,0.0001,1363.3531905368266,1478.704026755097,1343.8521808697537,1428.49765625
1.0,0.01,7,0.0001,1457.5957791467235,1070.5942240580484,1420.553234892631,1575.4389062499952
1.0,0.01,7,0.0001,1565.495661531075,1487.5044265052802,1544.0012645206423,1670.475624999996
1.0,0.01,7,0.0001,1957.2510814703314,1596.4330563478195,1924.2767349321925,2074.370156249996
1.0,0.01,7,0.0001,3384.150044392272,3131.418231655301,3396.1187125611314,3564.10390625
1.0,0.01,7,0.0001,3461.798423421973,3289.4724626860175,3468.5555690101837,3616.6725000000006
1.0,0.01,7,0.0001,8481.213443641165,10034.959550533391,8508.459034597861,8662.499999999998
1.0,0.01,7,0.0001,923.5561491433818,771.6553989575015,908.4556617165308,1004.7176562499988
1.0,0.01,7,0.0001,9954.459489812814,11024.360996111549,9966.637131060432,10098.747656249998
1.0,0.01,7,0.0001,9984.769993746619,10384.110826374737,10009.63553251363,10126.282656250001
1.0,0.01,7,0.001,13066.21355214251,10203.371701333575,13103.870239793321,13513.932499999995
1.0,0.01,7,0.001,1363.3531905368266,1166.3819301555793,1344.3575119585162,1428.49765625
1.0,0.01,7,0.001,1457.5957791467235,1019.0719144698614,1421.592115817139,1575.4389062499952
1.0,0.01,7,0.001,1565.495661531075,1507.9376590744464,1543.9299908195476,1670.475624999996
1.0,0.01,7,0.001,1957.2510814703314,1495.406402234545,1923.9065753028092,2074.370156249996
1.0,0.01,7,0.001,3384.150044392272,3446.7723659796757,3396.114492263029,3564.10390625
1.0,0.01,7,0.001,3461.798423421973,3424.4891260824734,3468.711053867088,3616.6725000000006
1.0,0.01,7,0.001,8481.213443641165,8902.354468175448,8508.455359798769,8662.499999999998
1.0,0.01,7,0.001,923.5561491433818,758.0310231060165,908.555296140865,1004.7176562499988
1.0,0.01,7,0.001,9954.459489812814,10685.988363841163,9966.535997285097,10098.747656249998
1.0,0.01,7,0.001,9984.769993746619,10303.53596888643,10009.30052142633,10126.282656250001
1.0,0.01,7,0.01,13066.21355214251,10333.24837587355,13104.75580062493,13513.932499999995
1.0,0.01,7,0.01,1363.3531905368266,1309.0671152866337,1345.4407296166805,1428.49765625
1.0,0.01,7,0.01,1457.5957791467235,1049.0972913284522,1422.8456714519489,1575.4389062499952
1.0,0.01,7,0.01,1565.495661531075,1400.875636178979,1545.7065910350955,1670.475624999996
1.0,0.01,7,0.01,1957.2510814703314,1448.1658174757715,1928.8929329475554,2074.370156249996
1.0,0.01,7,0.01,3384.150044392272,3633.4009864078953,3397.1217788030926,3564.10390625
1.0,0.01,7,0.01,3461.798423421973,3451.0277821805093,3469.613647701467,3616.6725000000006
1.0,0.01,7,0.01,8481.213443641165,8657.499161404225,8508.592776085727,8662.499999999998
1.0,0.01,7,0.01,923.5561491433818,856.9570319771162,909.8285251356025,1004.7176562499988
1.0,0.01,7,0.01,9954.459489812814,10585.423043338862,9967.869154814169,10098.747656249998
1.0,0.01,7,0.01,9984.769993746619,10368.07242622593,10009.863989517327,10126.282656250001
1.0,0.01,7,0.1,13066.21355214251,11088.348948122228,13131.240717973651,13513.932499999995
1.0,0.01,7,0.1,1363.3531905368266,1572.3780471497525,1356.9824423810885,1428.49765625
1.0,0.01,7,0.1,1457.5957791467235,1363.2073945449465,1442.789787794264,1575.4389062499952
1.0,0.01,7,0.1,1565.495661531075,1385.1276129211587,1562.7910260871042,1670.475624999996
1.0,0.01,7,0.1,1957.2510814703314,1577.458876371455,1949.8694472327297,2074.370156249996
1.0,0.01,7,0.1,3384.150044392272,3808.512653128062,3407.06600311041,3564.10390625
1.0,0.01,7,0.1,3461.798423421973,3882.708657700862,3479.627027775673,3616.6725000000006
1.0,0.01,7,0.1,8481.213443641165,8881.656255536967,8515.72571214426,8662.499999999998
1.0,0.01,7,0.1,923.5561491433818,867.8694290941436,918.7902533678082,1004.7176562499988
1.0,0.01,7,0.1,9954.459489812814,10535.160346659792,9974.901535251978,10098.747656249998
1.0,0.01,7,0.1,9984.769993746619,10646.948904988352,10013.965838147315,10126.282656250001
1.0,0.01,7,1,13066.21355214251,13513.932499999995,13282.88427006706,13513.932499999995
1.0,0.01,7,1,1363.3531905368266,1428.49765625,1389.3433111795403,1428.49765625
1.0,0.01,7,1,1457.5957791467235,1575.4389062499952,1517.7268782526417,1575.4389062499952
1.0,0.01,7,1,1565.495661531075,1670.475624999996,1605.8289015768696,1670.475624999996
1.0,0.01,7,1,1957.2510814703314,2074.370156249996,2003.6782209342996,2074.370156249996
1.0,0.01,7,1,3384.150044392272,3564.10390625,3468.8920473405656,3564.10390625
1.0,0.01,7,1,3461.798423421973,3616.6725000000006,3533.514315816079,3616.6725000000006
1.0,0.01,7,1,8481.213443641165,8662.499999999998,8559.589342823492,8662.499999999998
1.0,0.01,7,1,923.5561491433818,1004.7176562499988,959.434076320205,1004.7176562499988
1.0,0.01,7,1,9954.459489812814,10098.747656249998,10021.384956414415,10098.747656249998
1.0,0.01,7,1,9984.769993746619,10126.282656250001,10050.574910125139,10126.282656250001
1.0,0.01,7,10,13066.21355214251,13513.932499999995,13470.95242228288,13513.932499999995
1.0,0.01,7,10,1363.3531905368266,1428.49765625,1421.8362397913604,1428.49765625
1.0,0.01,7,10,1457.5957791467235,1575.4389062499952,1563.7758133855828,1575.4389062499952
1.0,0.01,7,10,1565.495661531075,1670.475624999996,1659.5158383804896,1670.475624999996
1.0,0.01,7,10,1957.2510814703314,2074.370156249996,2062.744776324663,2074.370156249996
1.0,0.01,7,10,3384.150044392272,3564.10390625,3546.2765594488046,3564.10390625
1.0,0.01,7,10,3461.798423421973,3616.6725000000006,3600.913382481649,3616.6725000000006
1.0,0.01,7,10,8481.213443641165,8662.499999999998,8643.79574914992,8662.499999999998
1.0,0.01,7,10,923.5561491433818,1004.7176562499988,995.4569412427215,1004.7176562499988
1.0,0.01,7,10,9954.459489812814,10098.747656249998,10084.376559814094,10098.747656249998
1.0,0.01,7,10,9984.769993746619,10126.282656250001,10111.665835972108,10126.282656250001
1.0,0.01,7,100,13066.21355214251,13513.932499999995,13507.43325202247,13513.932499999995
1.0,0.01,7,100,1363.3531905368266,1428.49765625,1434.9665710055199,1428.49765625
1.0,0.01,7,100,1457.5957791467235,1575.4389062499952,1569.3301918279544,1575.4389062499952
1.0,0.01,7,100,1565.495661531075,1670.475624999996,1670.1685274466072,1670.475624999996
1.0,0.01,7,100,1957.2510814703314,2074.370156249996,2071.4862485367116,2074.370156249996
